Truck ID,Quarter,Year,New_or_Used,Sale_Price,List_Price,Pct_of_List,Book_Value,Type,Truck_Manufacturer,Region_Nm,Condition,Model_Year,Odometer,Model,Transmission_Type,Engine_Manufacturer,Fuel_Type,Wheelbase_Size,Gear_Ratio,Num_Axles,Num_Wheels,Front_Tire_Size,Rear_Tire_Size,Color,Delivery_Region,Channel,Delivery_Location,Age_Yrs,Rear_Axle_Weight,front_axle_wt,Horsepower,Engine_RPM,eng_est_life,Engine_Type
13635,Q2,2021,NEW,16745,9250,0.552403703,16465.78,Truck,Mack,RVS UTC EAST REGION,Validated,2011,136999,F2CA170,Auto,MERC,Diesel,170,3.92,2,4,LT245/75R16E/10PR,LT245/75R16E/10PR,WHITE,Northeastern US,Fleet,Bangor,7,5360,3970,188,3800,200000,IN LINE
13636,Q2,2021,NEW,16393,14000,0.854023059,15844.1,Truck,Mack,RVS UTC EAST REGION,Validated,2011,145278,F2CA170,Auto,MERC,Diesel,170,3.92,2,4,LT245/75R16E/10PR,LT245/75R16E/10PR,WHITE,Northeastern US,Retail,Baltimore DC,7,5360,3970,188,3800,200000,IN LINE
13637,Q2,2021,NEW,17008,15750,0.926034807,15988.36,Truck,Mack,RVS UTC EAST REGION,Validated,2011,130803,F2CA170,Auto,MERC,Diesel,170,3.92,2,4,LT245/75R16E/10PR,LT245/75R16E/10PR,WHITE,Northeastern US,Retail,Baltimore DC,7,5360,3970,188,3800,200000,IN LINE
13638,Q2,2021,NEW,16754,14000,0.835621344,16128.25,Truck,Mack,RVS UTC Western US REGION,Validated,2011,146773,F2CA170,,MERC,Diesel,170,3.92,2,4,LT245/75R16E/10PR,LT245/75R16E/10PR,WHITE,Western US,Fleet,Seattle,7,5360,3970,188,3800,200000,IN LINE
13639,Q2,2021,NEW,44150,38000,0.860702152,27175.73,Truck,Freightliner,RVS UTC EAST REGION,Ready,2013,120933,M2 106,Auto,CUMM,Diesel,270,5.29,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Retail,Boston,6,17500,10000,260,2300,240000,IN LINE
13640,Q2,2021,NEW,34500,29001,0.840608696,36058.76,Tractor,Volvo,RVS UTC EAST REGION,Ready,2013,622316,VNL,Manual,CUMM,Diesel,231,3.55,3,10,295/75R22.5  R280,295/75R 22.5 M726EL,WHITE,SOUTH US,Retail,Columbia,6,40000,13200,450,2100,850000,IN LINE
13641,Q2,2021,NEW,25277,16000,0.63298651,20893.14,Truck,Freightliner,RVS UTC Western US REGION,Ready,2013,360377,M2 106,Auto Shift,CUMM,Diesel,215,4.88,2,6,245/70R 19.5 R250F,245/70R 19.5 R250F,WHITE,Western US,Retail,Kansas City,6,19000,10000,240,2300,240000,IN LINE
13642,Q2,2021,NEW,30771,30771,1,29252.4,Tractor,Freightliner,RVS UTC EAST REGION,Validated,2013,726970,CASCADIA 125,Manual,CUMM,Diesel,247,3.42,3,10,295/75R 22.5 R287A,295/75R 22.5 M720,WHITE,Northeastern US,Retail,Philadelphia,6,40000,13300,450,1800,850000,IN LINE
13643,Q2,2021,NEW,19697,10000,0.507691527,19417.98,Truck,International,RVS UTC EAST REGION,Validated,2013,263139,4300,Auto,INTL,Diesel,272,5.57,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Fleet,Philadelphia,6,19000,10000,230,2200,280000,IN LINE
13644,Q2,2021,NEW,45587,26500,0.581306074,31690.25,Truck,Freightliner,RVS UTC Western US REGION,Ready,2013,178161,M2 106,Auto,CUMM,Diesel,270,0,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,GREY,Western US,Fleet,Denver,6,17500,10000,240,2300,240000,IN LINE
13645,Q2,2021,NEW,22473,4500,0.200240288,22093.74,Truck,International,RVS UTC EAST REGION,As Is,2013,246631,4300,Auto,INTL,Diesel,272,5.57,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Fleet,Philadelphia,6,19000,10000,230,2200,240000,IN LINE
13646,Q2,2021,NEW,23188,15000,0.646886321,22908.08,Truck,International,RVS UTC Western US REGION,Validated,2013,115650,4300,Auto,INTL,Diesel,254,3.9,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Central US,Retail,Birmingham,6,19000,10000,230,2200,280000,IN LINE
13647,Q2,2021,NEW,21697,10750,0.495460202,21417.08,Truck,International,RVS UTC Central US RGN,Validated,2013,140750,4300,Manual,INTL,Diesel,254,3.9,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Central US,Fleet,Birmingham,6,19000,10000,230,2200,280000,IN LINE
13648,Q2,2021,NEW,21848,10950,0.50119004,21568.83,Truck,International,RVS UTC Central US RGN,Validated,2013,134862,4300,Manual,INTL,Diesel,254,3.9,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Central US,Fleet,Birmingham,6,19000,10000,230,2200,280000,IN LINE
13649,Q2,2021,NEW,13999,12000,0.857204086,13229.43,Tractor,International,RVS UTC EAST REGION,Validated,2013,190080,8600,Manual,INTL,Diesel,146,3.58,2,6,295/75R22.5 14P R287,295/75R 22.5 M720FE,WHITE,Central US,Retail,Grand Rapids,6,23000,12000,330,1700,700000,IN LINE
13650,Q2,2021,NEW,32351,29100,0.899508516,26637.62,Truck,Freightliner,RVS UTC EAST REGION,Validated,2011,174381,M2 106,Auto Shift,CUMM,Diesel,270,4.88,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,SOUTH US,Retail,South Florida,8,17500,10000,240,2300,240000,IN LINE
13651,Q2,2021,NEW,37476,33728,0.899989327,31013.84,Truck,Freightliner,RVS UTC EAST REGION,Ready,2013,208472,M2 106,Auto,CUMM,Diesel,220,5.29,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Western US,Retail,Kansas City,6,17500,10000,260,2300,240000,IN LINE
13652,Q2,2021,NEW,37334,34100,0.913376547,35197.96,Tractor,Freightliner,RVS UTC EAST REGION,Ready,2013,611783,CASCADIA 125,Manual,CUMM,Diesel,240,3.55,3,10,295/75R 22.5 R287A,295/75R 22.5 M726EL,WHITE,Central US,Retail,Oxford,6,40000,13300,450,1800,850000,IN LINE
13653,Q2,2021,NEW,30763,25500,0.828917856,30383.34,Truck,Freightliner,RVS UTC EAST REGION,Ready,2013,270287,M2 106,Auto,CUMM,Diesel,270,5.29,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Retail,Philadelphia,6,17500,10000,240,2300,240000,IN LINE
13654,Q2,2021,NEW,4000,4000,1,6540.88,Truck,International,RVS UTC Western US REGION,As Is,2007,286483,4400,Auto,INTL,Diesel,268,5.29,2,6,295/75R22.5 R260F,295/75R22.5 R260F,WHITE,Western US,Retail,Dallas,11+,21000,12000,245,2400,280000,IN LINE
13655,Q2,2021,NEW,4000,4000,1,6533.54,Truck,International,RVS UTC Western US REGION,As Is,2007,263315,4400,Auto,INTL,Diesel,268,5.29,2,6,295/75R22.5 R260F,295/75R22.5 R260F,WHITE,Western US,Retail,Dallas,11+,21000,12000,245,2400,280000,IN LINE
13656,Q2,2021,NEW,41900,39500,0.942720764,27937.46,Truck,Freightliner,RVS UTC Central US RGN,Ready,2013,86808,M2 106,Auto,CUMM,Diesel,255,5.29,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Central US,Retail,Memphis,6,17500,10000,240,2300,240000,IN LINE
13657,Q2,2021,NEW,19918,17280,0.867556984,18688.67,Truck,Isuzu,RVS UTC EAST REGION,Validated,2013,174127,NQR,Auto,ISUZ,Diesel,150,5.12,2,6,225/70R 19.5 M810YZ,225/70R 19.5 M810YZ,WHITE,Northeastern US,Retail,Boston,6,14550,6830,215,2500,200000,IN LINE
13658,Q2,2021,NEW,19980,15500,0.775775776,18751.29,Truck,Isuzu,RVS UTC EAST REGION,Validated,2013,173369,NQR,Auto,ISUZ,Diesel,150,5.12,2,6,225/70R 19.5 M810YZ,225/70R 19.5 M810YZ,WHITE,Northeastern US,Retail,Boston,6,14550,6830,215,2500,200000,IN LINE
13659,Q2,2021,NEW,47725,45000,0.942902043,36653.83,Tractor,Freightliner,RVS UTC Central US RGN,Ready,2013,138755,CASCADIA 125,Manual,CUMM,Diesel,184,3.55,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Central US,Retail,Chicago,6,40000,12000,485,1800,850000,IN LINE
13661,Q2,2021,NEW,22463,16500,0.734541246,22083.77,Truck,Isuzu,RVS UTC EAST REGION,Validated,2013,251077,NRR,Auto,ISUZ,Diesel,150,5.57,2,6,225/70R 19.5 M810YZ,225/70R 19.5 M810YZ,WHITE,Northeastern US,Retail,Bangor,6,14550,7270,215,2500,200000,IN LINE
13662,Q2,2021,NEW,31138,12000,0.385381206,20852.7,Truck,Freightliner,RVS UTC EAST REGION,Ready,2013,271035,M2 106,Manual,CUMM,Diesel,234,0,2,6,255/70R 22.5 R250,255/70R 22.5 M726,RED,Northeastern US,Fleet,Boston,6,17500,10000,240,2300,240000,IN LINE
13663,Q2,2021,NEW,44800,47000,1.049107143,32654.56,Tractor,Freightliner,RVS UTC Western US REGION,Ready,2013,225495,CASCADIA 125,,CUMM,Diesel,222,3.55,3,10,295/75R22.5  R280,295/75R 22.5 M726EL,WHITE,Western US,Retail,Denver,6,40000,13200,450,1800,850000,IN LINE
13664,Q2,2021,NEW,6555,4000,0.610221205,28736.48,Truck,International,RVS UTC Central US RGN,As Is,2013,99856,4300,Manual,INTL,Diesel,254,3.9,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Central US,Retail,Chicago,6,19000,10000,230,2200,240000,IN LINE
13666,Q2,2021,NEW,22064,17500,0.793147208,21714.72,Tractor,Freightliner,RVS UTC Central US RGN,Ready,2013,757265,CASCADIA 125,Manual,CUMM,Diesel,165,3.58,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Central US,Retail,Little Rock,6,23000,12000,450,1800,700000,IN LINE
13668,Q2,2021,NEW,29000,11250,0.387931035,21002.27,Truck,Freightliner,RVS UTC Central US RGN,Ready,2013,361391,M2 106,Auto,CUMM,Diesel,252,4.88,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Central US,Fleet,Cleveland,6,21000,12000,270,2000,280000,IN LINE
13669,Q2,2021,NEW,29000,11250,0.387931035,21003.62,Truck,Freightliner,RVS UTC Central US RGN,Ready,2013,382121,M2 106,Auto,CUMM,Diesel,252,4.88,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Central US,Fleet,Cleveland,6,21000,12000,270,2000,280000,IN LINE
13672,Q2,2021,NEW,31594,13150,0.416218269,27542.86,Truck,Freightliner,RVS UTC EAST REGION,Ready,2013,299058,M2 106,Auto,CUMM,Diesel,255,5.29,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Fleet,Boston,6,17500,10000,240,2300,240000,IN LINE
13673,Q2,2021,NEW,31662,23000,0.726422841,23211.33,Truck,Freightliner,RVS UTC EAST REGION,Validated,2013,358429,M2 106,Manual,CUMM,Diesel,278,3.55,3,10,295/75R 22.5 (R250F),295/75R 22.5 M726EL,WHITE,Central US,Retail,Cleveland,6,40000,14700,270,2000,280000,IN LINE
13674,Q2,2021,NEW,43852,43852,1,23479.13,Truck,Freightliner,RVS UTC Western US REGION,Ready,2013,272063,M2 106,Manual,CUMM,Diesel,278,3.55,3,10,295/75R 22.5 (R250F),295/75R 22.5 M726EL,WHITE,Western US,Retail,Houston,6,40000,14700,270,2000,280000,IN LINE
13675,Q2,2021,NEW,15040,8000,0.531914894,14761.76,Truck,Isuzu,RVS UTC Western US REGION,Ready,2012,181089,NPR,Auto,ISUZ,Diesel,151,5.12,2,6,LT215/85R 16P R250,LT215/85R 16P R250,WHITE,Western US,Fleet,Flagstaff,6,11020,6830,150,2800,200000,IN LINE
13676,Q2,2021,NEW,29709,27900,0.939109361,28235.15,Tractor,Freightliner,RVS UTC EAST REGION,Ready,2011,562320,CASCADIA 125,Manual,DETR,Diesel,230,3.36,3,10,295/75R 22.5 R287A,295/75R 22.5 M720,WHITE,Northeastern US,Retail,Philadelphia,8,40000,12000,488,1800,850000,IN LINE
13678,Q2,2021,NEW,14758,12700,0.86055021,14478.62,Truck,Isuzu,RVS UTC EAST REGION,Ready,2011,197291,NPR HD,Auto,ISUZ,Diesel,150,4.55,2,6,LT215/85R 16P R250,LT215/85R 16P R250,WHITE,Northeastern US,Retail,Boston,8,14550,6830,205,2400,200000,IN LINE
13679,Q2,2021,NEW,13525,10500,0.776340111,12026.97,Truck,Isuzu,RVS UTC EAST REGION,Ready,2010,194867,NPR HD,Auto,ISUZ,Diesel,150,4.77,2,6,LT215/85R 16P R187,LT215/85R 16P R187,WHITE,Northeastern US,Retail,Baltimore DC,9,14550,6830,205,2600,200000,IN LINE
13680,Q2,2021,NEW,13175,13500,1.024667932,12300.76,Truck,Isuzu,RVS UTC EAST REGION,Validated,2010,176913,NPR HD,Auto,ISUZ,Diesel,150,4.77,2,6,LT215/85R 16P R187,LT215/85R 16P R187,WHITE,Northeastern US,Retail,Bangor,8,14550,6830,205,2600,200000,IN LINE
13681,Q2,2021,NEW,10705,10705,1,10425.32,Truck,Isuzu,RVS UTC Central US RGN,Validated,2010,212411,NPR HD,Auto,ISUZ,Diesel,150,4.77,2,6,LT215/85R 16P R187,LT215/85R 16P R187,WHITE,Western US,Retail,St Louis,8,14550,6830,205,2600,200000,IN LINE
13682,Q2,2021,NEW,28245,23000,0.814303417,19188.77,Truck,Isuzu,RVS UTC EAST REGION,Ready,2010,120100,NPR HD,Auto,ISUZ,Diesel,150,4.77,2,6,LT215/85R 16P R187,LT215/85R 16P R187,WHITE,Northeastern US,Retail,Boston,8,14550,6830,205,2600,200000,IN LINE
13683,Q2,2021,NEW,14925,13500,0.904522613,11217.74,Truck,Isuzu,RVS UTC Western US REGION,Ready,2010,191225,NPR HD,Auto,ISUZ,Diesel,150,4.77,2,6,LT215/85R 16P R187,LT215/85R 16P R187,WHITE,Western US,Fleet,Kansas City,9,14550,6830,205,2600,200000,IN LINE
13684,Q2,2021,NEW,18524,15000,0.809760311,14207.84,Truck,Isuzu,RVS UTC EAST REGION,Ready,2010,144527,NPR HD,Auto,ISUZ,Diesel,150,4.77,2,6,LT215/85R 16P R187,LT215/85R 16P R187,WHITE,Northeastern US,Retail,Boston,8,14550,6830,205,2600,200000,IN LINE
13685,Q2,2021,NEW,18843,10800,0.573157141,16566.12,Truck,Isuzu,RVS UTC EAST REGION,Ready,2010,138139,NPR HD,Auto,ISUZ,Diesel,150,4.77,2,6,LT215/85R 16P R187,LT215/85R 16P R187,WHITE,Northeastern US,Fleet,Philadelphia,8,14550,6830,205,2600,200000,IN LINE
13686,Q2,2021,USED,18611,16750,0.900005373,14000,Truck,MITS,RVS UTC Western US REGION,Validated,2015,50915,FUSO,Auto,MITS,Diesel,0,0,2,6,,,,Western US,Fleet,Missoula,0,,,161,3500,240000,IN LINE
13687,Q2,2021,NEW,23175,23500,1.014023732,17561.85,Truck,Isuzu,RVS UTC EAST REGION,Validated,2010,173653,NPR HD,Auto,ISUZ,Diesel,150,4.77,2,6,LT215/85R 16P R187,LT215/85R 16P R187,WHITE,SOUTH US,Retail,Jacksonville,8,14550,6830,205,2600,200000,IN LINE
13688,Q2,2021,NEW,15833,14750,0.93159856,15554.85,Truck,Isuzu,RVS UTC EAST REGION,Ready,2010,218590,NPR HD,,ISUZ,Diesel,150,4.77,2,6,LT215/85R 16P R187,LT215/85R 16P R187,WHITE,SOUTH US,Retail,Atlanta,8,14550,6830,205,2600,200000,IN LINE
13689,Q2,2021,NEW,29900,28800,0.963210702,28413.69,Tractor,Freightliner,RVS UTC Western US REGION,Ready,2011,392263,CASCADIA 125,Manual,DETR,Diesel,184,3.73,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Western US,Retail,San Antonio,8,40000,12000,455,1800,850000,IN LINE
13690,Q2,2021,NEW,27776,25000,0.900057604,26593.48,Tractor,Freightliner,RVS UTC Western US REGION,Ready,2011,599149,CASCADIA 125,Manual,DETR,Diesel,184,3.73,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Central US,Retail,New Orleans,8,40000,12000,455,1800,850000,IN LINE
13691,Q2,2021,NEW,27804,25825,0.928823191,19470.53,Tractor,International,RVS UTC Central US RGN,Ready,2011,481521,PRO LF627 PREM,,CUMM,Diesel,185,3.73,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Western US,Retail,Modesto,9,40000,12000,450,1800,850000,IN LINE
13692,Q2,2021,NEW,27115,21000,0.774479071,20754.92,Truck,International,RVS UTC Central US RGN,Validated,2011,116672,4300,Auto,INTL,Diesel,254,5.57,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Central US,Retail,Greenwood,8,19000,10000,245,2400,240000,IN LINE
13694,Q2,2021,NEW,4497,1500,0.333555704,8607.31,Truck,Ford,RVS UTC EAST REGION,As Is,2010,203651,E-350 ECONOLINE,Auto,FORD,Diesel,138,3.55,2,4,LT245/75R16E/10PR,LT245/75R16E/10PR,WHITE,Northeastern US,Retail,Boston,9,6195,4600,235,3150,120000,IN LINE
13695,Q2,2021,NEW,26762,24500,0.915477169,25609.02,Tractor,Freightliner,RVS UTC Western US REGION,Ready,2011,599591,CASCADIA 125,Manual,DETR,Diesel,184,2.64,3,10,295/75R22.5  R280,295/75R 22.5 M720FE,WHITE,Central US,Retail,Bloomington,8,40000,12000,445,1800,850000,IN LINE
13696,Q2,2021,NEW,26034,14492,0.55665668,23883.69,Truck,International,RVS UTC Central US RGN,Validated,2011,104034,4400,Manual,INTL,Diesel,272,4.33,3,10,295/80R22.5 16P R250,295/75R 22.5 M726EL,WHITE,Central US,Fleet,Nashville,8,40000,14000,310,2200,280000,IN LINE
13697,Q2,2021,NEW,34364,31950,0.929752066,26569.62,Tractor,Freightliner,RVS UTC Central US RGN,Ready,2011,331800,COLUMBIA 120,Manual,DETR,Diesel,174,3.73,2,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Central US,Retail,Birmingham,8,40000,12000,425,1800,850000,IN LINE
13698,Q2,2021,NEW,21601,14500,0.671265219,22717.74,Truck,International,RVS UTC Central US RGN,Validated,2011,245858,4400,Manual,INTL,Diesel,217,5.29,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,SOUTH US,Retail,Atlanta,7,19000,10000,230,2300,240000,IN LINE
13699,Q2,2021,NEW,14637,13000,0.888160142,12937.7,Truck,Mack,RVS UTC EAST REGION,Validated,2010,166601,F2CA170,Auto,MERC,Diesel,170,3.92,2,4,LT245/75R16E/10PR,LT245/75R 16E,WHITE,Western US,Retail,Seattle,8,5356,3970,154,1400,200000,IN LINE
13700,Q2,2021,NEW,30319,28825,0.950723969,21102.16,Tractor,International,RVS UTC Central US RGN,Ready,2011,359045,PRO LF627 PREM,Manual,CUMM,Diesel,175,3.73,3,10,295/75R22.5 14P R287,295/75R 22.5 M720FE,WHITE,Western US,Retail,Modesto,9,40000,12000,400,1800,850000,IN LINE
13701,Q2,2021,NEW,24020,21500,0.895087427,19731.59,Truck,Mack,RVS UTC EAST REGION,Validated,2014,105811,F2CA170,Auto,MERC,Diesel,170,3.92,2,4,LT245/75R16E/10PR,LT245/75R16E/10PR,WHITE,SOUTH US,Retail,Tampa,4,5360,3970,161,3800,200000,IN LINE
13702,Q2,2021,NEW,21047,14732,0.699957239,15593.62,Truck,Isuzu,RVS UTC EAST REGION,Ready,2010,245128,NRR,Auto,ISUZ,Diesel,150,5.57,2,6,225/70R 19.5 M810YZ,225/70R 19.5 M810YZ,RED BULL,Central US,Retail,Birmingham,8,14550,6830,205,2600,200000,IN LINE
13703,Q2,2021,NEW,18116,12268,0.677191433,14932.56,Truck,Isuzu,RVS UTC EAST REGION,Validated,2010,231863,NRR,Auto,ISUZ,Diesel,150,5.57,2,6,225/70R 19.5 M810YZ,225/70R 19.5 M810YZ,RED BULL,Central US,Retail,Birmingham,8,14550,6830,205,2600,200000,IN LINE
13704,Q2,2021,NEW,16000,7500,0.46875,13682.01,Truck,Freightliner,RVS UTC EAST REGION,Validated,2011,289026,M2 106,Auto Shift,CUMM,Diesel,207,4.88,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,SOUTH US,Fleet,Atlanta,8,21000,12000,270,2000,280000,IN LINE
13705,Q2,2021,NEW,19995,14500,0.725181295,18346.75,Tractor,International,RVS UTC EAST REGION,Validated,2011,375955,PRO LF627 PREM,Manual,INTL,Diesel,185,0,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Retail,Philadelphia,8,40000,12000,470,1700,850000,IN LINE
13706,Q2,2021,NEW,12694,8900,0.701118639,12414.81,Truck,GMC,RVS UTC Western US REGION,Validated,2010,113362,TG31705,Auto,GMC,Diesel,155,3.42,2,4,LT245/75R16E/10PR,LT245/75R16E/10PR,WHITE,Western US,Retail,Los Angeles,8,6084,4300,280,5200,240000,IN LINE
13707,Q2,2021,NEW,4555,2600,0.570801317,8965.97,Truck,Isuzu,RVS UTC Western US REGION,As Is,2010,172988,NPR HD,Auto,ISUZ,Diesel,150,4.77,2,6,LT215/85R 16P R187,LT215/85R 16P R187,WHITE,Western US,Retail,Dallas,8,14550,6830,205,2600,200000,IN LINE
13708,Q2,2021,NEW,19253,18552,0.96359009,15492.99,Truck,International,RVS UTC Western US REGION,Validated,2011,127486,4300,Auto,INTL,Diesel,187,6.43,,,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Western US,Retail,Golden,8,19000,10000,215,2600,240000,IN LINE
13709,Q2,2021,NEW,19252,18552,0.963640141,18872.52,Truck,International,RVS UTC Western US REGION,Validated,2011,162744,4300,Auto,INTL,Diesel,187,6.43,,,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Western US,Retail,Pueblo,8,19000,10000,215,2600,240000,IN LINE
13710,Q2,2021,NEW,4555,3500,0.768386389,23414,Truck,International,RVS UTC Western US REGION,As Is,2011,143248,4300,Auto,INTL,Diesel,187,6.43,,,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Western US,Retail,Pueblo,8,19000,10000,215,2600,240000,IN LINE
13711,Q2,2021,NEW,19040,17500,0.919117647,18660.16,Truck,International,RVS UTC EAST REGION,Validated,2011,193760,4300,Auto,INTL,Diesel,217,6.43,,,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Central US,Retail,Oxford,8,19000,10000,215,2600,240000,IN LINE
13712,Q2,2021,NEW,33667,15486,0.459975644,19930.64,Truck,Freightliner,RVS UTC Central US RGN,Ready,2011,212757,M2 106,Manual,CUMM,Diesel,212,4.63,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Central US,Fleet,Knoxville,8,21000,12000,270,2000,280000,IN LINE
13713,Q2,2021,NEW,18999,22000,1.157955682,17851.25,Tractor,International,RVS UTC EAST REGION,On the Road,2011,194320,PRO LF627 PREM,Manual,INTL,Diesel,185,0,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Auction,Philadelphia,8,40000,12000,470,1700,850000,IN LINE
13714,Q2,2021,NEW,18999,16500,0.868466761,18078.91,Tractor,International,RVS UTC EAST REGION,Validated,2011,411343,PRO LF627 PREM,Manual,INTL,Diesel,185,0,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Retail,Syracuse,8,40000,12000,470,1700,850000,IN LINE
13715,Q2,2021,NEW,18999,18999,1,17851.2,Tractor,International,RVS UTC Central US RGN,Validated,2011,223514,PRO LF627 PREM,Manual,INTL,Diesel,185,0,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,SOUTH US,Retail,Atlanta,8,40000,12000,470,1700,850000,IN LINE
13716,Q2,2021,NEW,25840,13750,0.532120743,22791.22,Truck,International,RVS UTC Central US RGN,Validated,2011,139773,4300,Auto,INTL,Diesel,272,6.43,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Central US,Fleet,Nashville,8,19000,10000,215,2600,240000,IN LINE
13717,Q2,2021,NEW,25437,17900,0.703699336,25057.67,Truck,International,RVS UTC Western US REGION,Validated,2011,144128,4300,Auto,INTL,Diesel,272,6.43,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Western US,Retail,Los Angeles,8,19000,10000,215,2600,240000,IN LINE
13718,Q2,2021,NEW,25093,17600,0.701390826,24713.68,Truck,International,RVS UTC Western US REGION,Validated,2011,155695,4300,Auto,INTL,Diesel,272,6.43,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Western US,Retail,Los Angeles,8,19000,10000,215,2600,240000,IN LINE
13719,Q2,2021,NEW,37409,38000,1.015798337,35607.4,Tractor,Freightliner,RVS UTC Central US RGN,Validated,2013,374446,CASCADIA 125,Manual,CUMM,Diesel,184,3.55,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Central US,Retail,Chicago,6,40000,12000,485,1800,850000,IN LINE
13720,Q2,2021,NEW,28473,13000,0.456572894,23396.14,Truck,Freightliner,RVS UTC Western US REGION,Ready,2013,281477,M2 106,Manual,CUMM,Diesel,286,3.9,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Western US,Retail,Dallas,6,21000,12000,280,2300,280000,IN LINE
13721,Q2,2021,NEW,41241,27000,0.654688296,35502.96,Tractor,Freightliner,RVS UTC Central US RGN,Ready,2013,462961,CASCADIA 125,Manual,CUMM,Diesel,183,3.55,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Central US,Fleet,Greenwood,7,40000,12000,450,1800,850000,IN LINE
13722,Q2,2021,NEW,39251,35500,0.904435556,34569.92,Tractor,Freightliner,RVS UTC Central US RGN,Ready,2013,499973,CASCADIA 125,Manual,CUMM,Diesel,183,3.55,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Central US,Retail,Greenwood,6,40000,12000,450,1800,850000,IN LINE
13723,Q2,2021,NEW,38939,13000,0.333855518,38659.56,Truck,International,RVS UTC Central US RGN,Validated,2013,393920,7600,Manual,INTL,Diesel,272,3.55,3,10,12R 22.5 16P (R250),295/75R 22.5 M726EL,RED,Central US,Fleet,Greenwood,6,40000,14000,330,1700,450000,IN LINE
13724,Q2,2021,NEW,30000,11500,0.383333333,16680.01,Truck,Freightliner,RVS UTC EAST REGION,Ready,2013,235003,M2 106,Manual,CUMM,Diesel,252,3.9,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Fleet,Boston,6,21000,12000,280,2300,280000,IN LINE
13725,Q2,2021,NEW,19656,14250,0.724969475,15542.54,Truck,Isuzu,RVS UTC EAST REGION,Validated,2011,102506,NPR HD,Auto,ISUZ,Diesel,150,4.55,2,6,LT215/85R 16P R250,LT215/85R 16P R250,WHITE,SOUTH US,Fleet,Tampa,8,14550,6830,205,2400,200000,IN LINE
13726,Q2,2021,NEW,30371,11750,0.386882223,16202.38,Truck,Freightliner,RVS UTC EAST REGION,Ready,2013,227583,M2 106,Manual,CUMM,Diesel,252,3.9,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Fleet,Boston,6,21000,12000,280,2300,280000,IN LINE
13727,Q2,2021,NEW,45863,43000,0.937574952,36387.28,Tractor,Freightliner,RVS UTC Central US RGN,Ready,2013,231865,CASCADIA 125,Manual,CUMM,Diesel,183,3.55,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,BLUE,Central US,Retail,Birmingham,6,40000,12000,450,1800,850000,IN LINE
