,Sale_Price,List_Price,Pct_of_List,Book_Value,Model_Year,Odometer,Wheelbase_Size,Gear_Ratio,Num_Axles,Num_Wheels,Rear_Axle_Weight,front_axle_wt,Horsepower,Engine_RPM,eng_est_life
10459,45750,42000.0,0.918032787,33494.41,2012.0,271605.0,218,3.42,3.0,10.0,40000.0,13300.0,488.0,1800.0,850000.0
10460,24722,24000.0,0.970795243,24342.89,2012.0,251653.0,272,5.57,2.0,6.0,19000.0,10000.0,215.0,2200.0,240000.0
10461,27257,25350.0,0.930036321,28222.04,2012.0,216902.0,236,5.57,2.0,6.0,21000.0,12000.0,245.0,2200.0,280000.0
10462,27653,25717.0,0.929989513,28555.67,2012.0,216914.0,236,5.57,2.0,6.0,21000.0,12000.0,245.0,2200.0,280000.0
10463,34390,22500.0,0.654259959,29673.3,2012.0,455522.0,185,3.55,3.0,10.0,40000.0,12000.0,410.0,1800.0,750000.0
10464,33317,19000.0,0.570279437,23894.47,2012.0,244266.0,270,5.29,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
10465,27239,13500.0,0.495612908,20758.89,2012.0,239190.0,270,3.9,2.0,6.0,21000.0,12000.0,240.0,2300.0,280000.0
10466,35949,19750.0,0.549389413,25481.99,2012.0,15245.0,272,5.29,3.0,10.0,40000.0,12000.0,270.0,2200.0,280000.0
10467,24995,23500.0,0.940188038,24715.6,2011.0,232033.0,236,5.29,3.0,10.0,40000.0,14000.0,310.0,2000.0,280000.0
10468,36956,37000.0,1.001190605,31523.98,2012.0,427178.0,198,3.58,3.0,10.0,40000.0,12000.0,450.0,1800.0,850000.0
10469,22402,18000.0,0.803499688,14794.59,2012.0,292401.0,215,5.29,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
10470,20999,19000.0,0.904804991,19998.2,2012.0,284518.0,175,3.36,3.0,10.0,40000.0,12000.0,410.0,1700.0,850000.0
10472,11800,11800.0,1.0,0.15,2012.0,504214.0,180,3.58,2.0,6.0,23000.0,12000.0,410.0,1800.0,700000.0
10473,22301,2405.0,0.107842698,22021.2,2012.0,320137.0,0,5.57,2.0,6.0,21000.0,12000.0,230.0,2200.0,280000.0
10474,24613,12750.0,0.518018933,14490.49,2008.0,162905.0,286,5.29,2.0,6.0,21000.0,12000.0,240.0,2600.0,280000.0
10475,11999,6000.0,0.50004167,11649.92,2012.0,377624.0,146,3.58,2.0,6.0,23000.0,12000.0,330.0,1700.0,700000.0
10476,11999,5500.0,0.458371531,11649.88,2012.0,401106.0,146,3.58,2.0,6.0,23000.0,12000.0,330.0,1700.0,700000.0
10477,11999,10905.0,0.908825736,11168.62,2012.0,420959.0,146,3.58,2.0,6.0,23000.0,12000.0,390.0,1700.0,700000.0
10478,11999,6000.0,0.50004167,11649.58,2012.0,376459.0,146,3.58,2.0,6.0,23000.0,12000.0,330.0,1700.0,700000.0
10479,11999,5500.0,0.458371531,11649.88,2012.0,418481.0,146,3.58,2.0,6.0,23000.0,12000.0,330.0,1700.0,700000.0
10480,11999,5500.0,0.458371531,11649.88,2012.0,404722.0,146,3.58,2.0,6.0,23000.0,12000.0,330.0,1700.0,700000.0
10481,11999,6000.0,0.50004167,11649.88,2012.0,391490.0,146,3.58,2.0,6.0,23000.0,12000.0,330.0,1700.0,700000.0
10482,21784,19040.0,0.87403599,21404.75,2012.0,229816.0,272,5.57,2.0,6.0,19000.0,10000.0,215.0,2200.0,240000.0
10483,30131,21905.0,0.726992134,29751.03,2012.0,68376.0,254,5.57,2.0,6.0,19000.0,10000.0,215.0,2200.0,240000.0
10484,26725,12950.0,0.484565014,24605.83,2012.0,262708.0,286,3.9,2.0,6.0,21000.0,12000.0,280.0,2300.0,280000.0
10485,21793,20000.0,0.917725875,20779.03,2012.0,271758.0,286,3.9,2.0,6.0,21000.0,12000.0,280.0,2300.0,280000.0
10486,41159,38700.0,0.94025608,32021.7,2012.0,167070.0,185,3.55,3.0,10.0,40000.0,12000.0,488.0,1800.0,850000.0
10487,32515,29600.0,0.91034907,28512.8,2012.0,794187.0,240,3.55,3.0,10.0,40000.0,12000.0,450.0,1800.0,850000.0
10488,22772,18500.0,0.812401194,16659.8,2013.0,99564.0,151,5.12,2.0,6.0,11020.0,6830.0,150.0,2800.0,200000.0
10489,13559,9000.0,0.663765764,7380.86,2007.0,411598.0,169,3.73,3.0,10.0,40000.0,12000.0,455.0,1800.0,850000.0
10490,23690,21321.0,0.9,10013.2,2007.0,462949.0,160,3.73,2.0,6.0,23000.0,12000.0,425.0,1800.0,700000.0
10491,46429,38500.0,0.829223115,43549.38,2015.0,722114.0,228,2.47,3.0,10.0,40000.0,12000.0,450.0,1800.0,850000.0
10492,19641,18500.0,0.941907235,16806.1,2014.0,198357.0,150,4.55,2.0,6.0,11020.0,6830.0,215.0,2500.0,200000.0
10493,22680,20500.0,0.903880071,21158.91,2011.0,111390.0,176,4.55,2.0,6.0,14550.0,6830.0,205.0,2400.0,200000.0
10494,28271,24500.0,0.86661243,27991.13,2014.0,125806.0,170,4.18,2.0,6.0,7053.0,3857.0,161.0,3800.0,240000.0
10495,52096,34000.0,0.652641278,34467.01,2015.0,613850.0,228,2.47,3.0,10.0,40000.0,12000.0,400.0,1800.0,850000.0
10496,45429,42000.0,0.92451958,24750.48,2015.0,249821.0,290,5.88,2.0,6.0,17500.0,10000.0,260.0,2300.0,240000.0
10497,32673,31500.0,0.964098797,21333.05,2015.0,307955.0,270,5.88,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
10498,30930,33930.0,1.09699321,27072.37,2011.0,494000.0,185,3.55,3.0,10.0,40000.0,12000.0,450.0,1800.0,750000.0
10502,62000,58205.0,0.938790323,41816.46,2015.0,520641.0,181,3.58,3.0,10.0,40000.0,12000.0,450.0,2000.0,850000.0
10503,63000,58205.0,0.923888889,41692.6,2015.0,473872.0,181,3.58,3.0,10.0,40000.0,12000.0,450.0,2000.0,850000.0
10504,4200,2405.0,0.572619048,2536.22,1998.0,175080.0,150,5.57,2.0,6.0,11020.0,5360.0,135.0,3000.0,150000.0
10505,13732,2405.0,0.175138363,5307.96,2007.0,156628.0,150,5.12,2.0,6.0,11020.0,6830.0,190.0,2600.0,200000.0
10506,30340,28500.0,0.939353988,25157.89,2011.0,513659.0,185,3.55,3.0,10.0,40000.0,12000.0,450.0,1800.0,750000.0
10507,19222,18500.0,0.962438872,6026.17,2007.0,388500.0,152,3.73,2.0,6.0,23000.0,12000.0,330.0,1800.0,700000.0
10508,33500,30000.0,0.895522388,19306.3,2009.0,43795.0,171,3.73,3.0,10.0,40000.0,12000.0,425.0,1800.0,850000.0
10509,28675,31675.0,1.10462075,25160.17,2012.0,645098.0,230,3.36,3.0,10.0,40000.0,12000.0,488.0,1800.0,850000.0
10510,31887,29495.0,0.924985104,22815.25,2009.0,165642.0,224,4.88,2.0,6.0,19000.0,10000.0,300.0,2200.0,240000.0
10511,30675,28405.0,0.92599837,27978.65,2011.0,502486.0,185,3.55,3.0,10.0,40000.0,12000.0,450.0,1800.0,750000.0
10512,33799,19000.0,0.562146809,24895.23,2012.0,252699.0,270,4.88,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
10513,32577,26500.0,0.813457347,24105.2,2012.0,262100.0,270,4.88,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
10514,34680,31500.0,0.908304498,23837.78,2012.0,229502.0,270,4.88,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
10515,30604,29075.0,0.950039211,24951.49,2012.0,273429.0,270,4.88,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
10516,24445,24305.0,0.994272857,13905.68,2009.0,263113.0,272,5.86,2.0,6.0,21000.0,10000.0,220.0,2600.0,240000.0
10517,27810,25000.0,0.89895721,14044.68,2009.0,217747.0,272,5.86,2.0,6.0,21000.0,10000.0,220.0,2600.0,240000.0
10518,40498,23500.0,0.580275569,24662.48,2012.0,210326.0,270,4.88,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
10519,32399,30000.0,0.925954505,27736.47,2012.0,263471.0,270,4.88,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
10520,32335,27500.0,0.850471625,29843.72,2012.0,263964.0,270,4.88,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
10521,34169,30753.0,0.90002634,28316.29,2012.0,251778.0,270,4.88,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
10522,36988,34500.0,0.932734941,30118.73,2012.0,375623.0,183,3.55,3.0,10.0,40000.0,12000.0,450.0,1800.0,850000.0
10523,42865,39950.0,0.931995801,27330.3,2012.0,454900.0,230,3.55,3.0,10.0,40000.0,12000.0,450.0,1800.0,850000.0
10524,35523,30500.0,0.858598654,33971.09,2013.0,549511.0,213,3.55,3.0,10.0,40000.0,13200.0,450.0,2100.0,850000.0
10526,37641,35301.0,0.937833745,36203.38,2013.0,505403.0,213,3.55,3.0,10.0,40000.0,13200.0,450.0,2100.0,850000.0
10527,35500,34900.0,0.983098592,33447.38,2013.0,594393.0,213,3.55,3.0,10.0,40000.0,13200.0,450.0,2100.0,850000.0
10528,31556,26500.0,0.839776905,27699.55,2013.0,548827.0,213,3.55,3.0,10.0,40000.0,13200.0,450.0,2100.0,850000.0
10530,31790,26000.0,0.817867254,17624.77,2013.0,174687.0,228,4.88,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
10531,34900,31789.0,0.910859599,12817.24,2009.0,100284.0,272,5.86,2.0,6.0,21000.0,10000.0,220.0,2600.0,240000.0
10532,40592,30000.0,0.739061884,27106.0,2013.0,288811.0,264,0.0,3.0,10.0,40000.0,12000.0,270.0,2000.0,280000.0
10533,16478,12605.0,0.76495934,12631.19,2009.0,145434.0,132,4.77,2.0,6.0,14550.0,6830.0,205.0,2600.0,200000.0
10534,42348,38150.0,0.90086899,28740.42,2012.0,165096.0,270,4.88,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
10535,39776,34650.0,0.871128319,32639.42,2013.0,623407.0,230,3.55,3.0,10.0,40000.0,12000.0,450.0,1800.0,850000.0
10536,22974,19900.0,0.86619657,25670.63,2013.0,149038.0,272,5.57,2.0,6.0,21000.0,12000.0,230.0,2200.0,280000.0
10537,14450,11600.0,0.802768166,14170.36,2013.0,400035.0,291,3.9,2.0,6.0,19000.0,10000.0,260.0,2200.0,280000.0
10538,12500,12500.0,1.0,10000.0,2007.0,431080.0,169,3.58,3.0,6.0,40000.0,12000.0,410.0,2100.0,800000.0
10539,17386,12170.0,0.699988497,17106.82,2012.0,171894.0,170,3.92,2.0,4.0,5360.0,3970.0,188.0,3800.0,200000.0
10540,32015,21500.0,0.671560206,30578.99,2013.0,633481.0,223,2.64,3.0,10.0,40000.0,13200.0,425.0,2100.0,850000.0
10541,28472,16000.0,0.561955606,28092.61,2013.0,226112.0,271,5.57,2.0,6.0,19000.0,10000.0,220.0,2500.0,240000.0
10542,30601,19500.0,0.637234077,30221.42,2013.0,212807.0,271,5.57,2.0,6.0,19000.0,10000.0,250.0,2500.0,240000.0
10543,32532,23000.0,0.706996188,30428.09,2013.0,200739.0,271,5.57,2.0,6.0,19000.0,10000.0,220.0,2500.0,240000.0
10544,32477,20500.0,0.631215937,30365.93,2013.0,201084.0,271,5.57,2.0,6.0,19000.0,10000.0,220.0,2500.0,240000.0
10545,32890,21000.0,0.638491943,30108.82,2013.0,187996.0,271,5.57,2.0,6.0,19000.0,10000.0,220.0,2500.0,240000.0
10546,30427,19000.0,0.624445394,30047.9,2013.0,213896.0,271,5.57,2.0,6.0,19000.0,10000.0,220.0,2500.0,240000.0
10547,17510,15335.0,0.875785266,17130.06,2013.0,281151.0,271,5.57,2.0,6.0,19000.0,10000.0,220.0,2500.0,240000.0
10548,23999,21600.0,0.900037502,24819.85,2013.0,263710.0,175,3.36,3.0,10.0,40000.0,12000.0,430.0,1700.0,850000.0
10549,42667,30000.0,0.703119507,30237.39,2013.0,199155.0,270,4.88,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
10550,26977,15000.0,0.55602921,26597.22,2013.0,268552.0,270,4.88,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
10551,34359,30924.0,0.900026194,28962.52,2013.0,269545.0,270,4.88,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
10552,41690,38500.0,0.92348285,35242.89,2016.0,86121.0,165,4.3,2.0,6.0,12000.0,7000.0,300.0,2800.0,240000.0
10553,81786,73608.0,0.900007336,70650.63,2016.0,309482.0,230,2.64,3.0,10.0,20000.0,12000.0,455.0,1800.0,850000.0
10554,33092,30000.0,0.90656352,43836.62,2015.0,90916.0,170,4.18,2.0,4.0,7060.0,4080.0,188.0,3800.0,240000.0
10555,29570,25000.0,0.845451471,20698.74,2016.0,133600.0,176,4.55,2.0,6.0,11020.0,6830.0,215.0,2500.0,200000.0
10556,38708,35405.0,0.914668802,38980.14,2016.0,784856.0,228,2.47,3.0,10.0,20000.0,12000.0,455.0,1800.0,850000.0
10557,23800,22405.0,0.941386555,8396.7,2015.0,116492.0,133,3.23,2.0,4.0,3950.0,2750.0,285.0,5300.0,120000.0
10558,25030,17750.0,0.709149021,21077.46,2016.0,142049.0,170,3.92,2.0,4.0,5360.0,3970.0,188.0,3800.0,200000.0
10559,28245,25500.0,0.902814658,27413.93,2014.0,27377.0,144,4.18,2.0,4.0,7060.0,4080.0,161.0,3800.0,200000.0
10560,17147,12100.0,0.705662798,16867.5,2016.0,121836.0,148,4.1,2.0,4.0,5510.0,4130.0,270.0,6000.0,120000.0
10561,11999,8999.0,0.749979165,21588.99,2012.0,394008.0,146,3.58,2.0,6.0,23000.0,12000.0,330.0,1700.0,700000.0
10562,40500,29800.0,0.735802469,30344.0,2010.0,42501.0,116,7.83,2.0,6.0,30000.0,12000.0,160.0,2200.0,700000.0
10563,35036,33284.2,0.95,32801.96,2012.0,507119.0,194,3.58,3.0,10.0,40000.0,12000.0,505.0,1800.0,850000.0
10564,4593,680.0,0.148051383,4537.92,2008.0,205257.0,138,4.1,2.0,4.0,6340.0,4600.0,255.0,4500.0,120000.0
10565,30067,27000.0,0.897994479,28756.3,2012.0,188658.0,158,4.88,2.0,6.0,21000.0,10000.0,270.0,2000.0,300000.0
10566,39964,36000.0,0.90081073,34163.81,2012.0,226816.0,210,3.55,3.0,10.0,40000.0,12000.0,475.0,1800.0,850000.0
10567,40503,20405.0,0.503789843,21505.54,2012.0,182332.0,270,5.29,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
10568,5555,3500.0,0.630063006,18341.09,2012.0,82901.0,109,4.55,2.0,6.0,14550.0,6830.0,205.0,2400.0,200000.0
10569,28189,26029.0,0.923374366,26655.13,2012.0,226219.0,158,4.88,2.0,6.0,23000.0,12000.0,350.0,2000.0,300000.0
10570,30044,28500.0,0.948608707,24400.29,2011.0,434497.0,213,3.36,3.0,10.0,40000.0,13200.0,425.0,2100.0,850000.0
10571,23290,21000.0,0.901674538,20616.71,2011.0,115425.0,272,5.57,2.0,6.0,19000.0,10000.0,215.0,2200.0,240000.0
10572,35338,23000.0,0.650857434,26003.23,2012.0,549201.0,208,3.55,3.0,10.0,40000.0,12000.0,450.0,1800.0,850000.0
10573,10999,10000.0,0.909173561,25064.14,2011.0,84979.0,146,3.42,2.0,6.0,23000.0,12000.0,410.0,1700.0,700000.0
10574,11999,8999.0,0.749979165,11324.65,2012.0,343139.0,146,3.58,2.0,6.0,23000.0,12000.0,330.0,1700.0,700000.0
10575,26548,20800.0,0.783486515,20644.0,2011.0,195807.0,272,5.13,2.0,6.0,19000.0,10000.0,230.0,2200.0,240000.0
10577,1664,570.0,0.342548077,1886.7,2004.0,195556.0,155,4.1,2.0,4.0,6084.0,4300.0,270.0,5200.0,120000.0
10578,11999,11500.0,0.958413201,11192.89,2012.0,333707.0,146,3.58,2.0,6.0,23000.0,12000.0,330.0,1700.0,700000.0
10579,17013,13500.0,0.793510845,16635.05,2011.0,223517.0,150,5.12,2.0,6.0,14550.0,6830.0,205.0,2400.0,200000.0
10580,34425,25000.0,0.726216413,34045.0,2011.0,264228.0,222,3.42,3.0,10.0,40000.0,12000.0,488.0,1800.0,850000.0
10581,18000,9000.0,0.5,14189.24,2012.0,426400.0,207,4.88,2.0,6.0,21000.0,12000.0,270.0,2200.0,280000.0
10582,36728,34891.6,0.95,28982.94,2012.0,388616.0,185,3.55,3.0,10.0,40000.0,12000.0,450.0,1800.0,750000.0
10583,35368,17405.0,0.492111513,31854.14,2012.0,456621.0,185,2.64,3.0,10.0,40000.0,12000.0,450.0,1800.0,750000.0
10584,37796,38000.0,1.005397397,34989.52,2012.0,544883.0,204,2.64,3.0,10.0,40000.0,12000.0,450.0,1800.0,750000.0
10585,34012,33911.0,0.99703046,31710.56,2012.0,571622.0,204,2.64,3.0,10.0,40000.0,12000.0,450.0,1800.0,750000.0
10586,20750,16000.0,0.771084337,16689.11,2011.0,149894.0,132,5.12,2.0,6.0,14550.0,6830.0,205.0,2400.0,200000.0
10587,8555,5000.0,0.584453536,29881.75,2012.0,310370.0,185,3.55,3.0,10.0,40000.0,12000.0,488.0,1800.0,850000.0
10588,32259,24000.0,0.743978425,14963.44,2012.0,210259.0,270,3.9,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
10589,25283,22500.0,0.889926037,25003.51,2012.0,227628.0,236,5.57,2.0,6.0,21000.0,12000.0,245.0,2200.0,280000.0
10590,25390,22500.0,0.88617566,25110.45,2012.0,218848.0,236,5.57,2.0,6.0,21000.0,12000.0,245.0,2200.0,280000.0
10591,25524,22971.0,0.899976493,27897.07,2012.0,224381.0,236,5.57,2.0,6.0,21000.0,12000.0,245.0,2200.0,280000.0
10592,25471,22669.0,0.889992541,25191.65,2012.0,239215.0,236,5.57,2.0,6.0,21000.0,12000.0,245.0,2200.0,280000.0
10593,25184,22665.0,0.899976175,27881.23,2012.0,227312.0,236,5.57,2.0,6.0,21000.0,12000.0,245.0,2200.0,280000.0
10594,25467,22665.0,0.889975262,25187.24,2012.0,230904.0,236,5.57,2.0,6.0,21000.0,12000.0,245.0,2200.0,280000.0
10595,37741,14750.0,0.390821653,27013.27,2012.0,195463.0,280,3.9,2.0,6.0,21000.0,10000.0,250.0,2300.0,240000.0
10597,23995,23995.0,1.0,23615.15,2014.0,576611.0,226,0.0,3.0,10.0,40000.0,12350.0,450.0,1700.0,850000.0
10599,30121,28500.0,0.946183726,28205.88,2013.0,88087.0,150,5.12,2.0,6.0,14550.0,6830.0,215.0,2500.0,200000.0
10600,23171,12250.0,0.528678089,17041.81,2013.0,165808.0,144,4.18,2.0,4.0,7060.0,4080.0,188.0,3800.0,200000.0
10601,35170,30495.0,0.867074211,34790.34,2014.0,745644.0,230,3.55,3.0,10.0,40000.0,12000.0,475.0,1800.0,850000.0
10602,28325,24000.0,0.847308032,26842.14,2014.0,731878.0,179,3.55,3.0,10.0,40000.0,12000.0,450.0,1800.0,850000.0
10603,28571,24000.0,0.8400126,27078.35,2014.0,735251.0,179,3.55,3.0,10.0,40000.0,12000.0,450.0,1800.0,850000.0
10604,40356,38495.0,0.95388542,39806.98,2014.0,618450.0,179,2.47,3.0,10.0,40000.0,13300.0,450.0,1800.0,850000.0
10605,33565,30500.0,0.908684642,31805.32,2014.0,108686.0,152,5.29,2.0,6.0,21000.0,10000.0,270.0,2200.0,700000.0
10606,25798,28798.0,1.116288084,25418.24,2013.0,129044.0,150,5.12,2.0,6.0,14550.0,6830.0,215.0,2500.0,200000.0
10608,4555,3500.0,0.768386389,19860.31,2013.0,160371.0,201,4.88,2.0,6.0,13660.0,7000.0,300.0,2800.0,240000.0
10609,44000,47000.0,1.068181818,44910.0,2014.0,333608.0,179,3.55,3.0,10.0,40000.0,12000.0,455.0,1800.0,850000.0
10610,49553,47553.0,0.959639174,42402.01,2014.0,114892.0,270,5.22,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
10611,41549,22405.0,0.539242822,36051.51,2014.0,167555.0,255,5.22,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
10612,41367,22405.0,0.541615297,36057.07,2014.0,176650.0,255,5.22,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
10613,35958,33000.0,0.91773736,33923.91,2014.0,698489.0,240,3.55,3.0,10.0,40000.0,13300.0,450.0,1800.0,850000.0
10614,31211,28100.0,0.900323604,29505.67,2013.0,80783.0,150,5.12,2.0,6.0,14550.0,6830.0,215.0,2500.0,200000.0
10615,26962,26962.0,1.0,26583.62,2013.0,105750.0,150,5.12,2.0,6.0,14550.0,6830.0,215.0,2500.0,200000.0
10616,41586,34000.0,0.81758284,38706.63,2014.0,706845.0,230,3.55,3.0,10.0,40000.0,12000.0,450.0,1800.0,850000.0
10617,47977,45000.0,0.937949434,42714.87,2014.0,435888.0,223,3.55,3.0,10.0,40000.0,13200.0,450.0,2100.0,850000.0
10618,46572,45000.0,0.966245813,39631.87,2014.0,114271.0,270,5.22,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
10619,16582,16600.0,1.001085514,16301.85,2013.0,212529.0,150,4.55,2.0,6.0,14550.0,6830.0,215.0,2500.0,200000.0
10620,24644,20948.0,0.850024347,24124.69,2013.0,122119.0,150,4.55,2.0,6.0,14550.0,6830.0,215.0,2500.0,200000.0
10621,25023,14500.0,0.579466891,24426.59,2013.0,114549.0,150,4.55,2.0,6.0,14550.0,6830.0,215.0,2500.0,200000.0
10622,21139,11650.0,0.551114055,17801.33,2013.0,161573.0,150,4.55,2.0,6.0,14550.0,6830.0,215.0,2500.0,200000.0
10623,15250,13800.0,0.904918033,14131.95,2014.0,243050.0,150,4.55,2.0,6.0,14550.0,6830.0,215.0,2500.0,200000.0
10624,42390,30000.0,0.707714084,36594.5,2014.0,667419.0,230,3.55,3.0,10.0,40000.0,12000.0,450.0,1800.0,850000.0
10625,44000,43000.0,0.977272727,36466.11,2014.0,245347.0,179,3.55,3.0,10.0,40000.0,12000.0,450.0,1800.0,850000.0
10626,37843,32000.0,0.845598922,36471.3,2014.0,658981.0,179,3.55,3.0,10.0,40000.0,12000.0,450.0,1800.0,850000.0
10627,41225,33000.0,0.800485143,39648.73,2014.0,379818.0,213,3.55,3.0,10.0,40000.0,12350.0,461.0,1600.0,850000.0
10628,37060,19405.0,0.523610362,25652.81,2014.0,172994.0,270,5.22,2.0,6.0,21000.0,12000.0,280.0,2300.0,280000.0
10629,34452,31250.0,0.907059097,23889.11,2014.0,421849.0,165,3.58,2.0,6.0,23000.0,12000.0,400.0,1800.0,700000.0
10630,23822,19000.0,0.797582067,20496.59,2014.0,442962.0,287,4.78,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
10631,37745,31600.0,0.83719698,18680.72,2014.0,216987.0,194,5.22,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
10632,28750,29000.0,1.008695652,37217.6,2013.0,109743.0,150,5.57,2.0,6.0,14550.0,7270.0,215.0,2500.0,200000.0
10633,42500,40005.0,0.941294118,40546.79,2014.0,577115.0,215,3.42,3.0,10.0,40000.0,13200.0,450.0,1800.0,850000.0
10634,43571,42350.0,0.971976774,42233.39,2014.0,527685.0,215,3.42,3.0,10.0,40000.0,13200.0,450.0,1800.0,850000.0
10635,13161,11845.0,0.900007598,7840.4,2013.0,59141.0,0,3.42,2.0,4.0,5700.0,4300.0,195.0,4600.0,120000.0
10636,42056,43835.0,1.042300742,38484.82,2012.0,311345.0,272,3.55,3.0,10.0,40000.0,14700.0,270.0,2000.0,280000.0
10637,26995,13750.0,0.509353584,26616.53,2012.0,224115.0,272,5.57,2.0,6.0,19000.0,10000.0,215.0,2200.0,240000.0
10638,46500,43300.0,0.931182796,32263.03,2012.0,348720.0,218,3.42,3.0,10.0,40000.0,13300.0,488.0,1800.0,850000.0
10639,5040,900.0,0.178571429,2225.59,2008.0,314471.0,138,4.1,2.0,4.0,6340.0,4600.0,255.0,4500.0,120000.0
10640,30663,27500.0,0.896846362,24248.23,2012.0,619554.0,185,3.64,3.0,10.0,40000.0,12000.0,488.0,1800.0,850000.0
10641,42500,34945.0,0.822235294,30928.74,2012.0,414391.0,230,3.55,3.0,10.0,40000.0,12000.0,450.0,1800.0,850000.0
10642,36117,33900.0,0.938616164,31099.88,2012.0,419127.0,185,3.55,3.0,10.0,40000.0,12000.0,450.0,1800.0,750000.0
10643,11999,11000.0,0.916743062,11649.41,2012.0,376372.0,146,3.58,2.0,6.0,23000.0,12000.0,330.0,1700.0,700000.0
10644,34926,33200.0,0.950581229,30286.18,2012.0,383687.0,192,3.55,3.0,6.0,40000.0,12000.0,450.0,1800.0,750000.0
10645,26507,16000.0,0.60361414,24589.51,2012.0,359503.0,270,3.9,2.0,6.0,21000.0,12000.0,280.0,2300.0,280000.0
10646,30942,28500.0,0.921078146,30592.42,2012.0,478217.0,199,3.55,3.0,10.0,40000.0,12000.0,488.0,1800.0,850000.0
10647,27409,25500.0,0.930351344,21335.29,2012.0,728038.0,175,2.64,3.0,10.0,40000.0,12000.0,488.0,1800.0,850000.0
10648,21666,19500.0,0.900027693,20565.02,2012.0,248348.0,236,5.13,2.0,6.0,21000.0,12000.0,230.0,2200.0,280000.0
10649,34143,31000.0,0.907945992,30932.59,2012.0,503564.0,185,3.55,3.0,10.0,40000.0,12000.0,410.0,1800.0,750000.0
10650,25554,12250.0,0.479377006,21649.68,2012.0,181187.0,175,4.11,2.0,6.0,19000.0,10000.0,215.0,2200.0,240000.0
10651,40325,32500.0,0.805951643,33872.77,2012.0,46944.0,254,3.9,3.0,10.0,40000.0,12000.0,270.0,2200.0,280000.0
10652,19750,18775.0,0.950632911,19372.26,2011.0,110992.0,132,5.12,2.0,6.0,14550.0,6830.0,205.0,2400.0,200000.0
10653,12433,12433.0,1.0,23998.77,2012.0,212107.0,150,4.55,2.0,6.0,14550.0,6830.0,205.0,2400.0,200000.0
10654,18000,14500.0,0.805555556,14026.23,2012.0,305683.0,207,4.88,2.0,6.0,21000.0,12000.0,270.0,2200.0,280000.0
10655,24506,22800.0,0.930384396,25594.53,2011.0,231919.0,236,5.57,2.0,6.0,21000.0,12000.0,245.0,2200.0,280000.0
10656,11999,10999.0,0.916659722,11277.36,2012.0,361905.0,146,3.58,2.0,6.0,23000.0,12000.0,390.0,1700.0,700000.0
10657,36898,39898.0,1.08130522,23263.53,2012.0,380120.0,185,3.55,3.0,10.0,40000.0,12000.0,450.0,1800.0,750000.0
10658,38655,35500.0,0.918380546,30956.4,2012.0,292247.0,185,3.55,3.0,10.0,40000.0,12000.0,450.0,1800.0,750000.0
10659,36300,29200.0,0.804407714,27245.03,2012.0,236564.0,270,4.88,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
10660,34750,20000.0,0.575539568,17098.64,2012.0,126092.0,150,5.12,2.0,6.0,14550.0,6830.0,205.0,2400.0,200000.0
10661,40665,34995.0,0.860568056,32716.81,2012.0,111170.0,176,5.57,2.0,6.0,14550.0,7270.0,205.0,2400.0,200000.0
10662,26328,30500.0,1.158462473,6320.65,2005.0,296125.0,169,3.73,3.0,10.0,40000.0,12000.0,455.0,1800.0,850000.0
10663,38340,19750.0,0.515127804,28543.61,2012.0,153000.0,270,5.29,2.0,6.0,17500.0,10000.0,240.0,2300.0,240000.0
10664,20999,20905.0,0.995523596,20018.83,2012.0,298121.0,175,3.36,3.0,10.0,40000.0,12000.0,430.0,1700.0,850000.0
10665,21692,16000.0,0.737599115,21412.73,2011.0,182656.0,272,5.13,2.0,6.0,21000.0,12000.0,230.0,2200.0,280000.0
10666,39343,36410.0,0.925450525,33152.39,2012.0,207845.0,185,3.55,3.0,10.0,40000.0,12000.0,450.0,1800.0,750000.0
